tick,t,FR_hip_joint_q,FR_hip_joint_dq,FR_thigh_joint_q,FR_thigh_joint_dq,FR_calf_joint_q,FR_calf_joint_dq,FL_hip_joint_q,FL_hip_joint_dq,FL_thigh_joint_q,FL_thigh_joint_dq,FL_calf_joint_q,FL_calf_joint_dq,RR_hip_joint_q,RR_hip_joint_dq,RR_thigh_joint_q,RR_thigh_joint_dq,RR_calf_joint_q,RR_calf_joint_dq,RL_hip_joint_q,RL_hip_joint_dq,RL_thigh_joint_q,RL_thigh_joint_dq,RL_calf_joint_q,RL_calf_joint_dq,root_x,root_y,root_z,root_qw,root_qx,root_qy,root_qz,root_vx,root_vy,root_vz,root_wx,root_wy,root_wz
5262,10.5240,-0.015902,0.114344,1.051730,8.856471,-2.017469,1.827483,0.014825,-0.038363,1.056622,8.628235,-2.010394,1.609230,-0.007182,0.045997,1.050529,-11.142372,-2.180454,5.821157,0.008017,-0.079237,1.053176,-11.095357,-2.180670,5.830075,15.02267,0.01539,0.24712,0.999677,0.002566,0.025123,0.002720,2.00574,-0.01320,0.11714,-0.21295,-0.56939,0.21575
5263,10.5260,-0.015567,0.167434,1.069173,8.721430,-2.013249,2.110181,0.014640,-0.092320,1.073575,8.476280,-2.006653,1.870108,-0.007009,0.086501,1.027999,-11.265114,-2.166811,6.821314,0.007776,-0.120318,1.030728,-11.224297,-2.167008,6.830817,15.02668,0.01537,0.24736,0.999693,0.002341,0.024480,0.002935,2.00495,-0.01283,0.12337,-0.21703,-0.64415,0.21961
5264,10.5280,-0.015134,0.216582,1.086291,8.559013,-2.008525,2.361652,0.014356,-0.142330,1.090194,8.309718,-2.002449,2.102105,-0.006760,0.124119,1.005286,-11.356630,-2.151436,7.687660,0.007460,-0.158340,1.008085,-11.321198,-2.151613,7.697571,15.03068,0.01534,0.24762,0.999710,0.002114,0.023774,0.003154,2.00326,-0.01247,0.12666,-0.22021,-0.70737,0.22264
5265,10.5300,-0.014613,0.260564,1.103046,8.377575,-2.003363,2.581020,0.013982,-0.186867,1.106461,8.133502,-1.997837,2.305919,-0.006444,0.158310,0.982449,-11.418223,-2.134627,8.404378,0.007074,-0.192978,0.985310,-11.387513,-2.134784,8.414590,15.03469,0.01532,0.24787,0.999728,0.001884,0.023014,0.003375,2.00076,-0.01213,0.12690,-0.22232,-0.76120,0.22493
5266,10.5320,-0.014017,0.297977,1.119413,8.183646,-1.997825,2.769300,0.013533,-0.224533,1.122364,7.951426,-1.992870,2.483605,-0.006066,0.188872,0.959547,-11.451034,-2.116711,8.958317,0.006625,-0.224129,0.962461,-11.424502,-2.116847,8.968752,15.03868,0.01530,0.24812,0.999746,0.001653,0.022208,0.003598,1.99755,-0.01183,0.12409,-0.22324,-0.80771,0.22660
5267,10.5340,-0.013362,0.327542,1.135378,7.982249,-1.991967,2.928915,0.013024,-0.254236,1.137897,7.766358,-1.987594,2.638134,-0.005634,0.215803,0.936635,-11.456092,-2.098033,9.339051,0.006122,-0.251794,0.939595,-11.433280,-2.098147,9.349629,15.04267,0.01527,0.24836,0.999764,0.001422,0.021361,0.003822,1.99369,-0.01157,0.11826,-0.22289,-0.84892,0.22774
5268,10.5360,-0.012665,0.348320,1.150932,7.777216,-1.985840,3.063233,0.012474,-0.275299,1.153058,7.580445,-1.982048,2.772992,-0.005156,0.239199,0.913766,-11.434408,-2.078955,9.538974,0.005570,-0.276014,0.916765,-11.414923,-2.079048,9.549599,15.04665,0.01525,0.24858,0.999781,0.001192,0.020475,0.004047,1.98927,-0.01135,0.10952,-0.22126,-0.88672,0.22847
5269,10.5380,-0.011945,0.359811,1.166075,7.571410,-1.979488,3.176187,0.011899,-0.287492,1.167848,7.395253,-1.976264,2.891865,-0.004638,0.259191,0.890992,-11.387116,-2.059848,9.553427,0.004976,-0.296826,0.894023,-11.370607,-2.059920,9.563981,15.05062,0.01523,0.24877,0.999799,0.000965,0.019554,0.004273,1.98435,-0.01117,0.09804,-0.21840,-0.92281,0.22889
5270,10.5400,-0.011221,0.361986,1.180809,7.366912,-1.972944,3.271957,0.011317,-0.291001,1.182272,7.211892,-1.970267,2.998402,-0.004086,0.275901,0.868361,-11.315626,-2.041086,9.380843,0.004348,-0.314243,0.871420,-11.301772,-2.041138,9.391191,15.05457,0.01521,0.24894,0.999817,0.000743,0.018596,0.004499,1.97898,-0.01103,0.08400,-0.21440,-0.95867,0.22908
5271,10.5420,-0.010511,0.355259,1.195139,7.165175,-1.966235,3.354731,0.010744,-0.286383,1.196334,7.031104,-1.964075,3.096044,-0.003507,0.289415,0.845917,-11.221787,-2.023040,9.022902,0.003691,-0.328245,0.848999,-11.210287,-2.023072,9.032899,15.05852,0.01518,0.24907,0.999834,0.000524,0.017602,0.004724,1.97324,-0.01093,0.06760,-0.20940,-0.99556,0.22914
5272,10.5440,-0.009830,0.340435,1.209074,6.967156,-1.959378,3.428520,0.010195,-0.274490,1.210041,6.853348,-1.957699,3.187904,-0.002907,0.299768,0.823701,-11.108030,-2.006071,8.484653,0.003014,-0.338784,0.826802,-11.098600,-2.006084,8.494154,15.06245,0.01516,0.24917,0.999850,0.000312,0.016569,0.004951,1.96717,-0.01087,0.04907,-0.20355,-1.03448,0.22915
5273,10.5460,-0.009193,0.318627,1.222620,6.773424,-1.952384,3.497021,0.009682,-0.256386,1.223399,6.678865,-1.951146,3.276704,-0.002294,0.306940,0.801746,-10.977475,-1.990522,7.774590,0.002322,-0.345784,0.804862,-10.969846,-1.990517,7.783463,15.06638,0.01514,0.24923,0.999867,0.000106,0.015494,0.005177,1.96086,-0.01084,0.02865,-0.19701,-1.07616,0.22916
5274,10.5480,-0.008610,0.291164,1.235789,6.584252,-1.945257,3.563517,0.009216,-0.233267,1.236414,6.507735,-1.944417,3.364725,-0.001672,0.310860,0.780078,-10.833993,-1.976712,6.904641,0.001624,-0.349155,0.783207,-10.827919,-1.976691,6.912778,15.07029,0.01512,0.24924,0.999882,-0.000093,0.014374,0.005403,1.95436,-0.01085,0.00658,-0.18995,-1.12111,0.22923
5275,10.5500,-0.008093,0.258536,1.248154,6.182718,-1.938502,3.377328,0.008794,-0.211138,1.248669,6.127520,-1.937993,3.211946,-0.000968,0.351885,0.758727,-10.675462,-1.965394,5.659223,0.000851,-0.386248,0.761892,-10.657411,-1.965388,5.651662,15.07418,0.01510,0.24921,0.999897,-0.000286,0.013205,0.005630,1.94775,-0.01090,-0.01689,-0.18250,-1.16964,0.22940
5276,10.5520,-0.007109,0.492205,1.259048,5.446631,-1.932619,2.941604,0.007802,-0.495823,1.260101,5.715760,-1.932015,2.988603,-0.000296,0.335957,0.739930,-9.398614,-1.957266,4.063953,0.000082,-0.384520,0.742982,-9.454993,-1.957258,4.065060,15.07806,0.01507,0.24912,0.999911,-0.000469,0.012016,0.005858,1.93719,-0.01103,-0.04271,-0.17407,-1.19084,0.23056
5277,10.5540,-0.005741,0.683908,1.268696,4.824276,-1.928203,2.207820,0.006382,-0.710196,1.270630,5.264741,-1.927194,2.410593,0.000252,0.274113,0.724660,-7.635234,-1.952011,2.627515,-0.000580,-0.331176,0.727524,-7.729090,-1.952028,2.614674,15.08192,0.01505,0.24899,0.999924,-0.000644,0.010669,0.006078,1.93228,-0.01076,-0.06707,-0.16458,-1.34801,0.22269
5278,10.5560,-0.004054,0.843664,1.277213,4.258335,-1.925767,1.218281,0.004633,-0.874254,1.280214,4.792098,-1.924214,1.490032,0.000623,0.185670,0.713238,-5.711011,-1.949085,1.463035,-0.001083,-0.251284,0.715856,-5.833928,-1.949120,1.453997,15.08578,0.01503,0.24880,0.999938,-0.000816,0.009138,0.006294,1.93229,-0.01050,-0.09625,-0.15964,-1.53151,0.21884
5279,10.5580,-0.002823,0.615391,1.285442,4.114754,-1.925810,-0.021668,0.003401,-0.616103,1.289075,4.430400,-1.924007,0.103692,0.000847,0.111744,0.705691,-3.773553,-1.948067,0.509010,-0.001344,-0.130813,0.708011,-3.922243,-1.948113,0.503918,15.08965,0.01501,0.24855,0.999951,-0.000986,0.007432,0.006508,1.93422,-0.01041,-0.12542,-0.15752,-1.70692,0.21733
5280,10.5600,-0.001983,0.420062,1.293174,3.865829,-1.928318,-1.254048,0.002578,-0.411614,1.297116,4.020454,-1.926446,-1.219418,0.000897,0.025051,0.701783,-1.953874,-1.948511,-0.222076,-0.001378,-0.016637,0.703796,-2.107465,-1.948611,-0.249294,15.09353,0.01499,0.24822,0.999961,-0.001153,0.005592,0.006735,1.93942,-0.01080,-0.16319,-0.15307,-1.84083,0.22957
5281,10.5620,-0.001456,0.263537,1.300248,3.537033,-1.933303,-2.492339,0.002060,-0.258605,1.304263,3.573391,-1.931472,-2.513087,0.000774,-0.061275,0.701100,-0.341272,-1.950053,-0.770900,-0.001202,0.088049,0.702844,-0.476326,-1.950278,-0.833594,15.09742,0.01497,0.24783,0.999968,-0.001312,0.003639,0.006970,1.94428,-0.01105,-0.19574,-0.14480,-1.95332,0.23857
5282,10.5640,-0.001169,0.143504,1.306538,3.145044,-1.940737,-3.716972,0.001759,-0.150507,1.310452,3.094468,-1.939013,-3.770576,0.000499,-0.137830,0.703172,1.035730,-1.952416,-1.181332,-0.000837,0.182077,0.704673,0.914673,-1.952835,-1.278111,15.10132,0.01494,0.24738,0.999972,-0.001462,0.001606,0.007212,1.94792,-0.01124,-0.22353,-0.13476,-2.03414,0.24498
5283,10.5660,-0.001029,0.069718,1.311884,2.673171,-1.950461,-4.862464,0.001576,-0.091783,1.315570,2.559197,-1.948881,-4.934141,0.000101,-0.198920,0.707589,2.208668,-1.955374,-1.479052,-0.000313,0.261989,0.708867,2.097192,-1.956053,-1.609029,15.10522,0.01492,0.24689,0.999971,-0.001601,-0.000473,0.007459,1.94996,-0.01145,-0.24700,-0.12349,-2.07935,0.25027
5284,10.5680,-0.000988,0.020480,1.316268,2.191615,-1.962379,-5.958888,0.001457,-0.059348,1.319633,2.031257,-1.960958,-6.038629,-0.000399,-0.249968,0.714029,3.219757,-1.958840,-1.733058,0.000348,0.330585,0.715095,3.113815,-1.959833,-1.890103,15.10912,0.01490,0.24636,0.999965,-0.001728,-0.002566,0.007711,1.95066,-0.01167,-0.26555,-0.11161,-2.09367,0.25470
5285,10.5700,-0.001018,-0.014833,1.319639,1.685870,-1.976298,-6.959538,0.001380,-0.038630,1.322643,1.505018,-1.975042,-7.041732,-0.000986,-0.293454,0.722206,4.088666,-1.962751,-1.955473,0.001128,0.389885,0.723065,3.984985,-1.964100,-2.133790,15.11302,0.01487,0.24579,0.999956,-0.001842,-0.004649,0.007965,1.95055,-0.01190,-0.28109,-0.09897,-2.08296,0.25825
5286,10.5720,-0.001108,-0.045134,1.321954,1.157403,-1.991971,-7.836263,0.001336,-0.021995,1.324555,0.956334,-1.990870,-7.914259,-0.001648,-0.331120,0.731868,4.831028,-1.967057,-2.153020,0.002011,0.441497,0.732520,4.727410,-1.968795,-2.347080,15.11692,0.01485,0.24521,0.999942,-0.001943,-0.006697,0.008223,1.94978,-0.01214,-0.29335,-0.08540,-2.04886,0.26114
5287,10.5740,-0.001257,-0.074563,1.323122,0.583718,-2.009104,-8.566415,0.001330,-0.002793,1.325313,0.378951,-2.008148,-8.638938,-0.002376,-0.364090,0.742788,5.460287,-1.971714,-2.328599,0.002983,0.486190,0.743230,5.355141,-1.973860,-2.532481,15.12081,0.01483,0.24460,0.999924,-0.002028,-0.008689,0.008483,1.94840,-0.01237,-0.30196,-0.07119,-1.99181,0.26327
5288,10.5760,-0.001467,-0.104756,1.323017,-0.052570,-2.027375,-9.135679,0.001372,0.020980,1.324813,-0.250244,-2.026550,-9.200938,-0.003162,-0.392956,0.754766,5.988644,-1.976678,-2.482144,0.004031,0.524103,0.754992,5.880882,-1.979238,-2.689353,15.12471,0.01480,0.24399,0.999903,-0.002099,-0.010600,0.008744,1.94639,-0.01259,-0.30647,-0.05620,-1.91160,0.26480
5289,10.5780,-0.001739,-0.135814,1.321488,-0.764369,-2.046444,-9.534496,0.001471,0.049388,1.322917,-0.948022,-2.045733,-9.591221,-0.003998,-0.417737,0.767621,6.427475,-1.981901,-2.611326,0.005141,0.554844,0.767622,6.314917,-1.984860,-2.810675,15.12859,0.01477,0.24338,0.999880,-0.002152,-0.012408,0.009007,1.94377,-0.01279,-0.30649,-0.04030,-1.80806,0.26577
5290,10.5800,-0.002072,-0.166833,1.318368,-1.559733,-2.065957,-9.756593,0.001634,0.081341,1.319466,-1.725148,-2.065341,-9.804244,-0.004874,-0.438337,0.781193,6.786326,-1.987319,-2.708811,0.006297,0.577893,0.780953,6.665569,-1.990632,-2.886455,15.13248,0.01475,0.24277,0.999855,-0.002187,-0.014090,0.009269,1.94058,-0.01296,-0.30172,-0.02356,-1.68146,0.26609
5291,10.5820,-0.002465,-0.196206,1.313486,-2.441261,-2.085554,-9.798369,0.001863,0.114805,1.314294,-2.586239,-2.085015,-9.837067,-0.005784,-0.455000,0.795331,7.068866,-1.992848,-2.764637,0.007482,0.592857,0.794824,6.935676,-1.996456,-2.911654,15.13635,0.01472,0.24219,0.999830,-0.002204,-0.015623,0.009532,1.93687,-0.01305,-0.29205,-0.00622,-1.53307,0.26558
5292,10.5840,-0.002909,-0.222249,1.306673,-3.406199,-2.104873,-9.659267,0.002158,0.147523,1.307234,-3.530057,-2.104395,-9.689662,-0.006720,-0.467654,0.809894,7.281438,-1.998392,-2.771990,0.008682,0.599786,0.809090,7.132934,-2.002221,-2.882600,15.14022,0.01470,0.24164,0.999805,-0.002201,-0.016989,0.009793,1.93282,-0.01307,-0.27754,0.01146,-1.36560,0.26410
5293,10.5860,-0.003396,-0.243206,1.297781,-4.446068,-2.123556,-9.341642,0.002513,0.177118,1.298135,-4.549212,-2.123124,-9.364729,-0.007672,-0.476301,0.824756,7.430856,-2.003847,-2.727446,0.009880,0.598984,0.823621,7.265459,-2.007818,-2.798352,15.14407,0.01467,0.24112,0.999782,-0.002179,-0.018172,0.010051,1.92859,-0.01298,-0.25845,0.02922,-1.18236,0.26167
5294,10.5880,-0.003910,-0.257413,1.286688,-5.546687,-2.141257,-8.850848,0.002915,0.201318,1.286875,-5.630273,-2.140860,-8.867824,-0.008634,-0.481048,0.839805,7.524476,-2.009108,-2.630437,0.011062,0.590951,0.838305,7.341871,-2.013139,-2.660415,15.14792,0.01465,0.24065,0.999761,-0.002138,-0.019160,0.010306,1.92435,-0.01279,-0.23517,0.04679,-0.98725,0.25828
5295,10.5900,-0.004412,-0.250594,1.273472,-6.607947,-2.157678,-8.210441,0.003331,0.207843,1.273487,-6.693914,-2.157297,-8.218501,-0.009601,-0.483446,0.854955,7.575344,-2.014082,-2.487144,0.012216,0.577096,0.853057,7.375960,-2.018091,-2.476232,15.15176,0.01462,0.24023,0.999743,-0.002077,-0.019946,0.010557,1.92028,-0.01249,-0.20828,0.06391,-0.78448,0.25401
5296,10.5920,-0.004855,-0.221519,1.258357,-7.557397,-2.172538,-7.429610,0.003711,0.190149,1.258200,-7.643304,-2.172164,-7.433696,-0.010569,-0.484003,0.870146,7.595431,-2.018690,-2.303996,0.013334,0.559189,0.867819,7.381218,-2.022600,-2.254306,15.15560,0.01460,0.23987,0.999729,-0.001997,-0.020528,0.010804,1.91705,-0.01212,-0.17890,0.08093,-0.58076,0.24929
5297,10.5940,-0.005224,-0.184801,1.241553,-8.402038,-2.185551,-6.506850,0.004039,0.163882,1.241228,-8.486078,-2.185183,-6.509458,-0.011533,-0.481873,0.885326,7.590088,-2.022856,-2.083220,0.014409,0.537140,0.882547,7.363792,-2.026596,-1.998037,15.15943,0.01457,0.23958,0.999719,-0.001899,-0.020911,0.011045,1.91531,-0.01162,-0.14814,0.09697,-0.38188,0.24391
5298,10.5960,-0.005520,-0.147721,1.223260,-9.146402,-2.196461,-5.454986,0.004312,0.136621,1.222774,-9.227101,-2.196098,-5.457499,-0.012485,-0.476184,0.900457,7.565073,-2.026513,-1.828402,0.015430,0.510742,0.897207,7.329965,-2.030019,-1.711879,15.16326,0.01455,0.23934,0.999712,-0.001785,-0.021102,0.011280,1.91503,-0.01104,-0.11646,0.11169,-0.18964,0.23793
5299,10.5980,-0.005747,-0.113448,1.203671,-9.794684,-2.205049,-4.294059,0.004535,0.111529,1.203033,-9.870798,-2.204693,-4.297308,-0.013417,-0.465988,0.915509,7.526372,-2.029601,-1.544144,0.016389,0.479695,0.911779,7.285984,-2.032822,-1.401038,15.16709,0.01453,0.23918,0.999710,-0.001655,-0.021110,0.011509,1.91611,-0.01037,-0.08437,0.12484,-0.00571,0.23148
5300,10.6000,-0.005912,-0.082874,1.182968,-10.351650,-2.211145,-3.047993,0.004714,0.089385,1.182188,-10.422145,-2.210798,-3.052493,-0.014318,-0.450290,0.930469,7.479916,-2.032073,-1.235722,0.017277,0.443651,0.926254,7.237796,-2.034964,-1.071145,15.17093,0.01451,0.23907,0.999711,-0.001512,-0.020943,0.011731,1.91844,-0.00965,-0.05235,0.13626,0.16850,0.22468
5301,10.6020,-0.006024,-0.055707,1.161322,-10.822927,-2.214631,-1.742832,0.004854,0.069763,1.160414,-10.886978,-2.214295,-1.748876,-0.015174,-0.428130,0.945332,7.431287,-2.033890,-0.908756,0.018081,0.402281,0.940636,7.190786,-2.036420,-0.727960,15.17477,0.01449,0.23903,0.999715,-0.001358,-0.020614,0.011946,1.92188,-0.00889,-0.02088,0.14583,0.33184,0.21766
5302,10.6040,-0.006086,-0.031139,1.138892,-11.214957,-2.215442,-0.405619,0.004957,0.051745,1.137870,-11.271959,-2.215122,-0.413327,-0.015972,-0.398710,0.960103,7.385456,-2.035028,-0.568923,0.018792,0.355370,0.954935,7.149551,-2.037174,-0.377104,15.17862,0.01448,0.23905,0.999723,-0.001195,-0.020132,0.012154,1.92629,-0.00810,0.00958,0.15350,0.48347,0.21055
5303,10.6060,-0.006103,-0.008251,1.115822,-11.534775,-2.213569,0.936428,0.005026,0.034334,1.114702,-11.584343,-2.213268,0.927082,-0.016695,-0.361518,0.974796,7.346582,-2.035472,-0.221705,0.019398,0.302905,0.969170,7.117759,-2.037222,-0.023835,15.18249,0.01446,0.23913,0.999733,-0.001024,-0.019512,0.012355,1.93153,-0.00730,0.03859,0.15926,0.62289,0.20346
5304,10.6080,-0.006075,0.013763,1.092243,-11.789696,-2.209056,2.256592,0.005059,0.016689,1.091038,-11.831661,-2.208776,2.245754,-0.017328,-0.316438,0.989432,7.317886,-2.035216,0.127826,0.019888,0.245142,0.983367,7.098072,-2.036567,0.327135,15.18636,0.01445,0.23926,0.999745,-0.000847,-0.018764,0.012549,1.93748,-0.00651,0.06574,0.16319,0.74992,0.19648
5305,10.6100,-0.006004,0.035497,1.068269,-11.986998,-2.201998,3.529196,0.005056,-0.001780,1.066996,-12.021390,-2.201742,3.517109,-0.017855,-0.263809,1.004035,7.301598,-2.034266,0.475164,0.020253,0.182644,0.997551,7.092156,-2.035224,0.671772,15.19025,0.01444,0.23944,0.999758,-0.000668,-0.017902,0.012736,1.94401,-0.00573,0.09066,0.16539,0.86467,0.18969
5306,10.6120,-0.005890,0.056762,1.044001,-12.134076,-2.192538,4.729695,0.005013,-0.021209,1.042673,-12.161278,-2.192309,4.716661,-0.018264,-0.204319,1.018642,7.303618,-2.032634,0.815612,0.020488,0.117390,1.011777,7.112979,-2.033215,1.004257,15.19415,0.01443,0.23966,0.999773,-0.000486,-0.016937,0.012917,1.95101,-0.00496,0.11299,0.16600,0.96745,0.18314
5307,10.6140,-0.005735,0.077688,1.019525,-12.237840,-2.180867,5.835538,0.004930,-0.041366,1.018157,-12.258235,-2.180665,5.821994,-0.018543,-0.139769,1.033309,7.333541,-2.030345,1.144794,0.020589,0.050182,1.026098,7.160598,-2.030568,1.323421,15.19807,0.01442,0.23993,0.999788,-0.000304,-0.015880,0.013092,1.95830,-0.00423,0.13248,0.16535,1.05978,0.17712
5308,10.6160,-0.005538,0.098455,0.994917,-12.303926,-2.167214,6.826633,0.004806,-0.062281,0.993521,-12.317990,-2.167039,6.812980,-0.018687,-0.071620,1.048085,7.388074,-2.027420,1.462502,0.020552,-0.018066,1.040561,7.231624,-2.027309,1.629491,15.20200,0.01441,0.24023,0.999803,-0.000123,-0.014739,0.013261,1.96573,-0.00352,0.14893,0.16361,1.14324,0.17139
5309,10.6180,-0.005300,0.119067,0.970243,-12.337065,-2.151844,7.685025,0.004638,-0.083781,0.968830,-12.345340,-2.151696,7.671616,-0.018689,-0.001288,1.063013,7.464021,-2.023882,1.768929,0.020380,-0.086484,1.055207,7.322850,-2.023463,1.923063,15.20594,0.01441,0.24055,0.999818,0.000057,-0.013523,0.013424,1.97322,-0.00284,0.16214,0.16096,1.21873,0.16593
5310,10.6200,-0.005021,0.139389,0.945561,-12.341086,-2.135054,8.395077,0.004427,-0.105553,0.944142,-12.344151,-2.134931,8.382201,-0.018549,0.069934,1.078130,7.558366,-2.019753,2.064591,0.020071,-0.154306,1.070070,7.431322,-2.019053,2.204992,15.20991,0.01440,0.24090,0.999833,0.000234,-0.012238,0.013583,1.98070,-0.00218,0.17194,0.15758,1.28709,0.16073
5311,10.6220,-0.004703,0.159188,0.920923,-12.318994,-2.117167,8.943612,0.004173,-0.127196,0.919507,-12.317449,-2.117068,8.931495,-0.018267,0.140933,1.093467,7.668328,-2.015052,2.350227,0.019629,-0.220902,1.085178,7.554386,-2.014101,2.476279,15.21388,0.01440,0.24125,0.999846,0.000408,-0.010891,0.013736,1.98808,-0.00154,0.17816,0.15363,1.34903,0.15577
5312,10.6240,-0.004533,0.084988,0.896027,-12.448015,-2.099606,8.780353,0.006535,1.181261,0.894548,-12.479232,-2.099559,8.754515,-0.018788,-0.260277,1.105952,6.242822,-2.007621,3.715734,0.018328,-0.650567,1.098275,6.548372,-2.007104,3.498172,15.21787,0.01440,0.24161,0.999858,0.000578,-0.009488,0.013885,1.99531,-0.00093,0.18066,0.14927,1.40516,0.15105
5313,10.6260,-0.004315,0.109194,0.871317,-12.354800,-2.080865,9.370351,0.007643,0.553959,0.869854,-12.347210,-2.081073,9.243208,-0.018647,0.070485,1.119515,6.781426,-2.000571,3.525047,0.016997,-0.665524,1.112154,6.939476,-2.000104,3.500094,15.22187,0.01440,0.24202,0.999874,0.000736,-0.007596,0.013930,1.99779,0.00082,0.20455,0.13189,1.89413,0.04715
5314,10.6280,-0.003989,0.162832,0.846865,-12.226196,-2.061779,9.543149,0.007922,0.139609,0.845435,-12.209283,-2.062223,9.424655,-0.018051,0.298218,1.133932,7.208332,-1.993649,3.460682,0.015675,-0.661114,1.126707,7.276557,-1.993028,3.538005,15.22588,0.01440,0.24242,0.999885,0.000925,-0.005771,0.014007,2.00456,0.00131,0.19776,0.16295,1.82762,0.07915
5315,10.6300,-0.003562,0.213502,0.822703,-12.081243,-2.042924,9.427596,0.007663,-0.129532,0.821305,-12.065275,-2.043529,9.347459,-0.017144,0.453371,1.149047,7.557457,-1.986676,3.486518,0.014376,-0.649294,1.141855,7.573688,-1.985814,3.606880,15.22990,0.01440,0.24279,0.999892,0.001126,-0.003986,0.014104,2.01079,0.00157,0.18615,0.17460,1.78729,0.09985
5316,10.6320,-0.003058,0.251895,0.798849,-11.926839,-2.024758,9.083000,0.007064,-0.299496,0.797476,-11.914468,-2.025445,9.041632,-0.016027,0.558396,1.164751,7.852026,-1.979526,3.574931,0.013104,-0.636281,1.157537,7.841461,-1.978414,3.700275,15.23393,0.01441,0.24313,0.999896,0.001326,-0.002224,0.014214,2.01649,0.00179,0.17041,0.17553,1.76522,0.11330
5317,10.6340,-0.002529,0.264725,0.775334,-11.757262,-2.007840,8.458842,0.006276,-0.394068,0.773953,-11.761413,-2.008393,8.526015,-0.014796,0.615629,1.180731,7.990130,-1.972062,3.732004,0.011846,-0.628794,1.173705,8.083998,-1.970805,3.804595,15.23798,0.01441,0.24343,0.999896,0.001522,-0.000470,0.014333,2.02162,0.00201,0.15096,0.17073,1.75603,0.12195
5318,10.6360,-0.002074,0.227306,0.752223,-11.555480,-1.992791,7.524611,0.005450,-0.413155,0.750777,-11.588077,-1.993002,7.695775,-0.013511,0.642546,1.196532,7.900546,-1.964197,3.932924,0.010624,-0.610773,1.189990,8.142374,-1.962904,3.950138,15.24203,0.01442,0.24369,0.999893,0.001704,0.001293,0.014454,2.02540,0.00245,0.12907,0.15658,1.76478,0.12336
5319,10.6380,-0.001669,0.202687,0.730517,-10.853073,-1.980033,6.379134,0.004603,-0.423511,0.729027,-10.875139,-1.979861,6.570563,-0.012232,0.639571,1.212094,7.780711,-1.955936,4.130419,0.009516,-0.554247,1.206199,8.104334,-1.954655,4.124627,15.24608,0.01442,0.24390,0.999887,0.001869,0.003093,0.014573,2.02613,0.00288,0.10660,0.13866,1.80262,0.12195
5320,10.6400,-0.001193,0.238039,0.712060,-9.228521,-1.970294,4.869514,0.003658,-0.472505,0.710522,-9.252388,-1.969777,5.041710,-0.010963,0.634174,1.226850,7.378296,-1.947780,4.077865,0.008516,-0.499887,1.221695,7.748034,-1.946585,4.034999,15.25014,0.01443,0.24407,0.999878,0.002012,0.004907,0.014689,2.02961,0.00342,0.08235,0.11675,1.81543,0.11918
5321,10.6420,-0.000629,0.281727,0.697085,-7.487596,-1.963852,3.220816,0.002618,-0.519773,0.695484,-7.519000,-1.962975,3.401102,-0.007648,1.657370,1.237899,5.524288,-1.939897,3.941437,0.005389,-1.563687,1.233430,5.867495,-1.938845,3.870318,15.25421,0.01444,0.24417,0.999865,0.002136,0.006732,0.014802,2.03754,0.00402,0.05125,0.09820,1.82647,0.11649
5322,10.6440,-0.000179,0.225168,0.686627,-5.229237,-1.959888,1.981994,0.001722,-0.448202,0.684934,-5.274889,-1.958599,2.188147,-0.005303,1.172632,1.249430,5.765470,-1.934429,2.733939,0.003333,-1.027627,1.245636,6.103265,-1.933510,2.667194,15.25829,0.01445,0.24428,0.999847,0.002239,0.008919,0.014910,2.03909,0.00456,0.05625,0.07130,2.18819,0.11176
5323,10.6460,0.000093,0.135882,0.680332,-3.147067,-1.958210,0.838873,0.001064,-0.328951,0.678543,-3.195524,-1.956451,1.073962,-0.003707,0.798344,1.260654,5.612374,-1.931231,1.599038,0.002073,-0.630236,1.257499,5.931312,-1.930429,1.540604,15.26239,0.01446,0.24431,0.999825,0.002325,0.010898,0.015014,2.05010,0.00525,0.01200,0.05762,1.98025,0.10813
5324,10.6480,0.000171,0.039225,0.677754,-1.289356,-1.958533,-0.161540,0.000670,-0.196928,0.675823,-1.359756,-1.956234,0.108340,-0.002659,0.523701,1.271240,5.292782,-1.930418,0.406408,0.001369,-0.351766,1.268655,5.577895,-1.929715,0.356902,15.26651,0.01447,0.24426,0.999802,0.002397,0.012729,0.015115,2.05702,0.00604,-0.02270,0.04551,1.83101,0.10504
5325,10.6500,0.000157,-0.007080,0.678346,0.296174,-1.960467,-0.966873,0.001022,0.175877,0.676011,0.093976,-1.957140,-0.453137,-0.002102,0.278762,1.280821,4.790468,-1.932373,-0.977410,0.000857,-0.256120,1.278665,5.005275,-1.931674,-0.979378,15.27062,0.01448,0.24417,0.999777,0.002457,0.014430,0.015215,2.05948,0.00687,-0.04841,0.03588,1.70194,0.10369
5326,10.6520,0.000024,-0.066711,0.681666,1.660083,-1.963693,-1.612764,0.001875,0.426656,0.678748,1.368177,-1.959027,-0.943088,-0.001878,0.111660,1.289385,4.281848,-1.936986,-2.306482,0.000481,-0.188180,1.287530,4.432081,-1.936252,-2.289051,15.27473,0.01449,0.24405,0.999752,0.002516,0.015986,0.015289,2.05395,0.00397,-0.05864,0.03577,1.55703,0.07651
