t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,cop_lx,cop_ly,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
16.2300,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.2350,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.2400,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.2450,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.2500,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.2550,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.2600,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.2650,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.2700,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.2750,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.2800,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.2850,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.2900,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.2950,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3000,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3050,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3100,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3150,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3200,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3250,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3300,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3350,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3400,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3450,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3500,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3550,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3600,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3650,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3700,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3750,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3800,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3850,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
16.3900,-0.02558,0.09781,0.44846,0.99212,-0.03615,-0.09539,-0.07271,-0.00442,0.06287,0.30106,0.30051,0.19578,0.07046,1,0.07278,0.04900,0.01900,-0.007568,-0.015211,63.9408,0.010451,-0.000717,65.0403,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.53458,-0.35034,-0.46782,1.10118,-0.42504,0.29446,-0.52386,-0.28561,-0.81715,1.55244,-0.78627,-0.09547,-0.61191,-0.00055,0.58303,0.46914,-1.64502,3.20204,1.98177,-1.69001,0.64510,0.04553,0.12929,-0.48056,-0.69493,0.25554,-0.07936,-0.00726,-0.33583,-0.04930,0.19319,0.03580,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
