t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
5.0300,0.00607,0.07427,0.45783,0.99994,-0.01031,-0.00373,0.00111,0.00916,0.06855,0.30109,0.30051,0.02063,0.07000,1,0.07492,0.02063,0.034681,-0.00000,-0.2101,-0.0001,-0.1655,0.4285,-0.1736,4.1336,1.4978,0,0.04900,0.01900,0.0000,0.0000,0.009171,0.068552,-1.0970,2.8408,63.8893,0.0007,-0.0005,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003693,-0.003036,63.8860,0.003046,-0.001460,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00675,-0.23983,-0.47549,1.04036,-0.55670,0.26141,0.01455,0.18775,-0.45460,1.57411,-0.69778,0.08882,-0.00104,-0.00062,-0.09186,0.03629,-0.17926,3.31978,-0.24090,-2.90541,0.19891,0.09260,0.01324,0.77666,0.23863,0.60223,0.10134,0.00625,0.04599,0.00512,-0.04444,-0.00286,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0350,0.00607,0.07427,0.45783,0.99994,-0.01031,-0.00373,0.00111,0.00916,0.06855,0.30109,0.30051,0.02063,0.07000,1,0.07492,0.02063,0.034681,-0.00000,-0.2098,-0.0001,-0.1652,0.4284,-0.1736,4.1338,1.4981,0,0.04900,0.01900,0.0000,0.0000,0.009170,0.068552,-1.0953,2.8404,63.8894,0.0007,-0.0005,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003689,-0.003036,63.8862,0.003045,-0.001459,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00675,-0.23982,-0.47547,1.04036,-0.55672,0.26141,0.01473,0.18778,-0.45449,1.57406,-0.69783,0.08884,-0.00104,-0.00062,-0.09186,0.03629,-0.17937,3.31987,-0.24081,-2.90540,0.19883,0.09259,0.01308,0.77663,0.23840,0.60210,0.10130,0.00624,0.04599,0.00512,-0.04445,-0.00286,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0400,0.00607,0.07427,0.45783,0.99994,-0.01031,-0.00373,0.00111,0.00916,0.06855,0.30109,0.30051,0.02063,0.07000,1,0.07492,0.02063,0.034681,-0.00000,-0.2096,-0.0001,-0.1650,0.4284,-0.1736,4.1339,1.4983,0,0.04900,0.01900,0.0000,0.0000,0.009169,0.068552,-1.0936,2.8400,63.8896,0.0007,-0.0005,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003686,-0.003035,63.8863,0.003044,-0.001459,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00675,-0.23982,-0.47546,1.04035,-0.55673,0.26141,0.01491,0.18781,-0.45437,1.57401,-0.69787,0.08886,-0.00104,-0.00062,-0.09186,0.03630,-0.17947,3.31995,-0.24073,-2.90539,0.19876,0.09257,0.01292,0.77660,0.23816,0.60197,0.10126,0.00624,0.04599,0.00512,-0.04445,-0.00286,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0450,0.00608,0.07427,0.45783,0.99994,-0.01031,-0.00373,0.00111,0.00916,0.06855,0.30109,0.30051,0.02063,0.07000,1,0.07493,0.02063,0.034681,-0.00000,-0.2094,-0.0001,-0.1647,0.4283,-0.1735,4.1340,1.4986,0,0.04900,0.01900,0.0000,0.0000,0.009168,0.068553,-1.0920,2.8395,63.8897,0.0007,-0.0005,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003682,-0.003035,63.8865,0.003043,-0.001459,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00675,-0.23982,-0.47544,1.04035,-0.55674,0.26141,0.01509,0.18784,-0.45426,1.57396,-0.69792,0.08888,-0.00105,-0.00062,-0.09187,0.03630,-0.17958,3.32003,-0.24064,-2.90538,0.19868,0.09255,0.01276,0.77656,0.23793,0.60184,0.10122,0.00624,0.04599,0.00512,-0.04445,-0.00286,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0500,0.00608,0.07427,0.45783,0.99994,-0.01031,-0.00373,0.00111,0.00916,0.06855,0.30109,0.30051,0.02063,0.07000,1,0.07493,0.02063,0.034681,-0.00000,-0.2092,-0.0001,-0.1645,0.4282,-0.1735,4.1342,1.4988,0,0.04900,0.01900,0.0000,0.0000,0.009167,0.068553,-1.0903,2.8391,63.8899,0.0007,-0.0005,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003679,-0.003034,63.8866,0.003042,-0.001458,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00675,-0.23982,-0.47542,1.04035,-0.55676,0.26141,0.01527,0.18787,-0.45415,1.57391,-0.69797,0.08890,-0.00105,-0.00062,-0.09187,0.03631,-0.17969,3.32011,-0.24056,-2.90537,0.19860,0.09253,0.01260,0.77653,0.23769,0.60172,0.10118,0.00624,0.04599,0.00512,-0.04445,-0.00286,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0550,0.00608,0.07427,0.45783,0.99994,-0.01031,-0.00373,0.00111,0.00916,0.06855,0.30109,0.30051,0.02063,0.07000,1,0.07493,0.02063,0.034681,-0.00000,-0.2090,-0.0001,-0.1642,0.4282,-0.1735,4.1343,1.4991,0,0.04900,0.01900,0.0000,0.0000,0.009166,0.068553,-1.0887,2.8387,63.8900,0.0007,-0.0005,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003675,-0.003033,63.8867,0.003040,-0.001458,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00675,-0.23981,-0.47541,1.04035,-0.55677,0.26140,0.01545,0.18790,-0.45404,1.57386,-0.69801,0.08893,-0.00105,-0.00062,-0.09187,0.03631,-0.17979,3.32018,-0.24047,-2.90536,0.19852,0.09251,0.01244,0.77650,0.23746,0.60159,0.10114,0.00623,0.04599,0.00512,-0.04445,-0.00286,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0600,0.00608,0.07427,0.45784,0.99994,-0.01031,-0.00373,0.00111,0.00916,0.06855,0.30109,0.30051,0.02063,0.07000,1,0.07493,0.02063,0.034681,-0.00000,-0.2088,-0.0001,-0.1640,0.4281,-0.1735,4.1344,1.4993,0,0.04900,0.01900,0.0000,0.0000,0.009165,0.068553,-1.0870,2.8383,63.8901,0.0007,-0.0005,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003672,-0.003033,63.8869,0.003039,-0.001458,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00675,-0.23981,-0.47539,1.04035,-0.55678,0.26140,0.01562,0.18793,-0.45393,1.57381,-0.69806,0.08895,-0.00105,-0.00062,-0.09187,0.03631,-0.17990,3.32026,-0.24039,-2.90535,0.19845,0.09249,0.01229,0.77647,0.23723,0.60146,0.10110,0.00623,0.04599,0.00512,-0.04445,-0.00286,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0650,0.00609,0.07427,0.45784,0.99994,-0.01031,-0.00373,0.00111,0.00916,0.06855,0.30109,0.30051,0.02063,0.07000,1,0.07493,0.02063,0.034681,-0.00000,-0.2086,-0.0001,-0.1637,0.4280,-0.1735,4.1346,1.4996,0,0.04900,0.01900,0.0000,0.0000,0.009164,0.068554,-1.0854,2.8379,63.8903,0.0007,-0.0005,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003669,-0.003032,63.8870,0.003038,-0.001458,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00676,-0.23981,-0.47538,1.04035,-0.55680,0.26140,0.01580,0.18796,-0.45382,1.57376,-0.69811,0.08897,-0.00105,-0.00062,-0.09188,0.03632,-0.18001,3.32034,-0.24030,-2.90534,0.19837,0.09248,0.01213,0.77644,0.23700,0.60133,0.10106,0.00623,0.04599,0.00512,-0.04445,-0.00286,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0700,0.00609,0.07427,0.45784,0.99994,-0.01031,-0.00373,0.00111,0.00916,0.06855,0.30109,0.30051,0.02064,0.07000,1,0.07493,0.02064,0.034681,-0.00000,-0.2084,-0.0001,-0.1635,0.4280,-0.1734,4.1347,1.4999,0,0.04900,0.01900,0.0000,0.0000,0.009163,0.068554,-1.0838,2.8375,63.8904,0.0007,-0.0005,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003665,-0.003032,63.8872,0.003037,-0.001457,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00676,-0.23981,-0.47536,1.04035,-0.55681,0.26140,0.01598,0.18798,-0.45371,1.57371,-0.69815,0.08899,-0.00105,-0.00062,-0.09188,0.03632,-0.18011,3.32042,-0.24022,-2.90533,0.19829,0.09246,0.01197,0.77640,0.23677,0.60120,0.10102,0.00622,0.04599,0.00512,-0.04445,-0.00286,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0750,0.00609,0.07427,0.45784,0.99994,-0.01031,-0.00373,0.00111,0.00916,0.06855,0.30109,0.30051,0.02064,0.07000,1,0.07493,0.02064,0.034681,-0.00000,-0.2082,-0.0001,-0.1632,0.4279,-0.1734,4.1348,1.5001,0,0.04900,0.01900,0.0000,0.0000,0.009162,0.068554,-1.0821,2.8371,63.8906,0.0007,-0.0005,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003662,-0.003031,63.8873,0.003037,-0.001457,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00676,-0.23981,-0.47534,1.04034,-0.55682,0.26140,0.01616,0.18801,-0.45360,1.57366,-0.69820,0.08901,-0.00105,-0.00062,-0.09188,0.03633,-0.18022,3.32050,-0.24014,-2.90532,0.19822,0.09244,0.01181,0.77637,0.23654,0.60108,0.10098,0.00622,0.04598,0.00512,-0.04445,-0.00287,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0800,0.00609,0.07427,0.45784,0.99994,-0.01031,-0.00373,0.00111,0.00915,0.06855,0.30109,0.30051,0.02064,0.07000,1,0.07494,0.02064,0.034681,-0.00000,-0.2080,-0.0001,-0.1630,0.4279,-0.1734,4.1350,1.5004,0,0.04900,0.01900,0.0000,0.0000,0.009161,0.068555,-1.0805,2.8367,63.8907,0.0007,-0.0005,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003659,-0.003031,63.8875,0.003036,-0.001457,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00676,-0.23980,-0.47533,1.04034,-0.55684,0.26140,0.01633,0.18804,-0.45349,1.57361,-0.69824,0.08903,-0.00105,-0.00062,-0.09188,0.03633,-0.18032,3.32058,-0.24005,-2.90531,0.19814,0.09242,0.01166,0.77634,0.23631,0.60095,0.10094,0.00621,0.04598,0.00512,-0.04445,-0.00287,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0850,0.00610,0.07427,0.45784,0.99994,-0.01032,-0.00373,0.00111,0.00915,0.06855,0.30109,0.30051,0.02064,0.07000,1,0.07494,0.02064,0.034681,-0.00000,-0.2078,-0.0001,-0.1627,0.4278,-0.1734,4.1351,1.5006,0,0.04900,0.01900,0.0000,0.0000,0.009160,0.068555,-1.0789,2.8363,63.8909,0.0007,-0.0005,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003655,-0.003030,63.8876,0.003035,-0.001456,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00676,-0.23980,-0.47531,1.04034,-0.55685,0.26140,0.01651,0.18807,-0.45338,1.57356,-0.69829,0.08905,-0.00105,-0.00062,-0.09189,0.03633,-0.18043,3.32065,-0.23997,-2.90530,0.19806,0.09240,0.01150,0.77631,0.23608,0.60082,0.10090,0.00621,0.04598,0.00512,-0.04445,-0.00287,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0900,0.00610,0.07427,0.45784,0.99994,-0.01032,-0.00374,0.00111,0.00915,0.06855,0.30109,0.30051,0.02064,0.07000,1,0.07494,0.02064,0.034681,-0.00000,-0.2075,-0.0001,-0.1625,0.4277,-0.1733,4.1352,1.5009,0,0.04900,0.01900,0.0000,0.0000,0.009159,0.068555,-1.0773,2.8359,63.8910,0.0007,-0.0004,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003652,-0.003030,63.8877,0.003034,-0.001456,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00676,-0.23980,-0.47530,1.04034,-0.55686,0.26139,0.01668,0.18810,-0.45327,1.57351,-0.69834,0.08907,-0.00105,-0.00062,-0.09189,0.03634,-0.18053,3.32073,-0.23988,-2.90529,0.19799,0.09239,0.01135,0.77628,0.23585,0.60070,0.10086,0.00620,0.04598,0.00512,-0.04445,-0.00287,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0950,0.00610,0.07427,0.45784,0.99994,-0.01032,-0.00374,0.00111,0.00915,0.06855,0.30109,0.30051,0.02064,0.07000,1,0.07494,0.02064,0.034681,-0.00000,-0.2073,-0.0001,-0.1622,0.4277,-0.1733,4.1353,1.5011,0,0.04900,0.01900,0.0000,0.0000,0.009158,0.068555,-1.0757,2.8355,63.8911,0.0007,-0.0004,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003649,-0.003029,63.8879,0.003033,-0.001456,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00676,-0.23980,-0.47528,1.04034,-0.55688,0.26139,0.01686,0.18813,-0.45316,1.57346,-0.69838,0.08909,-0.00105,-0.00062,-0.09189,0.03634,-0.18064,3.32081,-0.23980,-2.90528,0.19791,0.09237,0.01119,0.77625,0.23562,0.60057,0.10083,0.00620,0.04598,0.00512,-0.04445,-0.00287,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.1000,0.00610,0.07427,0.45784,0.99994,-0.01032,-0.00374,0.00112,0.00915,0.06855,0.30109,0.30051,0.02064,0.07000,1,0.07494,0.02064,0.034681,-0.00000,-0.2071,-0.0001,-0.1620,0.4276,-0.1733,4.1355,1.5014,0,0.04900,0.01900,0.0000,0.0000,0.009157,0.068556,-1.0741,2.8351,63.8913,0.0007,-0.0004,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003645,-0.003029,63.8880,0.003032,-0.001456,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00676,-0.23979,-0.47527,1.04034,-0.55689,0.26139,0.01703,0.18816,-0.45305,1.57341,-0.69843,0.08911,-0.00105,-0.00062,-0.09189,0.03635,-0.18074,3.32088,-0.23972,-2.90527,0.19784,0.09235,0.01103,0.77622,0.23539,0.60045,0.10079,0.00619,0.04598,0.00512,-0.04446,-0.00287,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.1050,0.00610,0.07427,0.45784,0.99994,-0.01032,-0.00374,0.00112,0.00915,0.06855,0.30109,0.30051,0.02064,0.07000,1,0.07494,0.02064,0.034681,-0.00000,-0.2069,-0.0001,-0.1618,0.4275,-0.1733,4.1356,1.5016,0,0.04900,0.01900,0.0000,0.0000,0.009156,0.068556,-1.0725,2.8347,63.8914,0.0007,-0.0004,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003642,-0.003028,63.8882,0.003031,-0.001455,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00676,-0.23979,-0.47525,1.04034,-0.55690,0.26139,0.01721,0.18818,-0.45295,1.57336,-0.69847,0.08913,-0.00106,-0.00062,-0.09189,0.03635,-0.18085,3.32096,-0.23963,-2.90527,0.19776,0.09233,0.01088,0.77619,0.23517,0.60032,0.10075,0.00619,0.04598,0.00512,-0.04446,-0.00287,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.1100,0.00611,0.07427,0.45784,0.99994,-0.01032,-0.00374,0.00112,0.00915,0.06855,0.30109,0.30051,0.02064,0.07000,1,0.07495,0.02064,0.034681,-0.00000,-0.2067,-0.0001,-0.1615,0.4275,-0.1733,4.1357,1.5019,0,0.04900,0.01900,0.0000,0.0000,0.009155,0.068556,-1.0709,2.8343,63.8916,0.0007,-0.0004,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003639,-0.003028,63.8883,0.003030,-0.001455,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00676,-0.23979,-0.47524,1.04034,-0.55692,0.26139,0.01738,0.18821,-0.45284,1.57331,-0.69851,0.08915,-0.00106,-0.00062,-0.09190,0.03635,-0.18095,3.32103,-0.23955,-2.90526,0.19769,0.09232,0.01073,0.77616,0.23494,0.60020,0.10071,0.00618,0.04598,0.00512,-0.04446,-0.00287,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.1150,0.00611,0.07427,0.45784,0.99994,-0.01032,-0.00374,0.00112,0.00915,0.06855,0.30109,0.30051,0.02064,0.07000,1,0.07495,0.02064,0.034681,-0.00000,-0.2065,-0.0001,-0.1613,0.4274,-0.1732,4.1358,1.5021,0,0.04900,0.01900,0.0000,0.0000,0.009155,0.068557,-1.0693,2.8339,63.8917,0.0007,-0.0004,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003636,-0.003027,63.8885,0.003029,-0.001455,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00676,-0.23979,-0.47522,1.04034,-0.55693,0.26139,0.01756,0.18824,-0.45273,1.57326,-0.69856,0.08917,-0.00106,-0.00062,-0.09190,0.03636,-0.18105,3.32111,-0.23947,-2.90525,0.19761,0.09230,0.01057,0.77613,0.23472,0.60008,0.10067,0.00618,0.04598,0.00512,-0.04446,-0.00287,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.1200,0.00611,0.07427,0.45784,0.99994,-0.01032,-0.00374,0.00112,0.00915,0.06855,0.30109,0.30051,0.02064,0.07000,1,0.07495,0.02064,0.034681,-0.00000,-0.2063,-0.0001,-0.1610,0.4274,-0.1732,4.1360,1.5024,0,0.04900,0.01900,0.0000,0.0000,0.009154,0.068557,-1.0677,2.8335,63.8918,0.0007,-0.0004,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003632,-0.003027,63.8886,0.003028,-0.001455,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00676,-0.23979,-0.47521,1.04034,-0.55694,0.26138,0.01773,0.18827,-0.45263,1.57321,-0.69860,0.08919,-0.00106,-0.00062,-0.09190,0.03636,-0.18116,3.32118,-0.23939,-2.90524,0.19754,0.09228,0.01042,0.77610,0.23449,0.59995,0.10063,0.00617,0.04598,0.00512,-0.04446,-0.00288,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.1250,0.00611,0.07427,0.45784,0.99994,-0.01032,-0.00374,0.00112,0.00915,0.06855,0.30109,0.30051,0.02065,0.07000,1,0.07495,0.02065,0.034681,-0.00000,-0.2061,-0.0001,-0.1608,0.4273,-0.1732,4.1361,1.5026,0,0.04900,0.01900,0.0000,0.0000,0.009153,0.068557,-1.0661,2.8331,63.8920,0.0007,-0.0004,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003629,-0.003026,63.8887,0.003027,-0.001454,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00676,-0.23978,-0.47519,1.04033,-0.55695,0.26138,0.01790,0.18830,-0.45252,1.57316,-0.69865,0.08921,-0.00106,-0.00062,-0.09190,0.03636,-0.18126,3.32125,-0.23931,-2.90523,0.19747,0.09227,0.01027,0.77606,0.23427,0.59983,0.10059,0.00617,0.04598,0.00512,-0.04446,-0.00288,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.1300,0.00612,0.07427,0.45784,0.99994,-0.01032,-0.00374,0.00112,0.00915,0.06856,0.30109,0.30051,0.02065,0.07000,1,0.07495,0.02065,0.034681,-0.00000,-0.2059,-0.0001,-0.1606,0.4273,-0.1732,4.1362,1.5029,0,0.04900,0.01900,0.0000,0.0000,0.009152,0.068557,-1.0646,2.8327,63.8921,0.0007,-0.0004,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003626,-0.003026,63.8889,0.003026,-0.001454,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00677,-0.23978,-0.47518,1.04033,-0.55697,0.26138,0.01807,0.18833,-0.45241,1.57312,-0.69869,0.08923,-0.00106,-0.00062,-0.09190,0.03637,-0.18136,3.32133,-0.23922,-2.90522,0.19739,0.09225,0.01011,0.77603,0.23405,0.59971,0.10056,0.00616,0.04598,0.00512,-0.04446,-0.00288,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.1350,0.00612,0.07427,0.45784,0.99994,-0.01032,-0.00374,0.00112,0.00914,0.06856,0.30109,0.30051,0.02065,0.07000,1,0.07495,0.02065,0.034681,-0.00000,-0.2057,-0.0001,-0.1603,0.4272,-0.1732,4.1363,1.5031,0,0.04900,0.01900,0.0000,0.0000,0.009151,0.068558,-1.0630,2.8323,63.8923,0.0007,-0.0004,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003623,-0.003025,63.8890,0.003025,-0.001454,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00677,-0.23978,-0.47516,1.04033,-0.55698,0.26138,0.01824,0.18835,-0.45231,1.57307,-0.69873,0.08924,-0.00106,-0.00062,-0.09191,0.03637,-0.18146,3.32140,-0.23914,-2.90521,0.19732,0.09223,0.00996,0.77600,0.23382,0.59958,0.10052,0.00615,0.04598,0.00512,-0.04446,-0.00288,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.1400,0.00612,0.07427,0.45784,0.99994,-0.01032,-0.00374,0.00112,0.00914,0.06856,0.30109,0.30051,0.02065,0.07000,1,0.07495,0.02065,0.034681,-0.00000,-0.2055,-0.0001,-0.1601,0.4271,-0.1731,4.1365,1.5034,0,0.04900,0.01900,0.0000,0.0000,0.009150,0.068558,-1.0614,2.8319,63.8924,0.0007,-0.0004,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003619,-0.003025,63.8892,0.003024,-0.001453,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00677,-0.23978,-0.47515,1.04033,-0.55699,0.26138,0.01841,0.18838,-0.45220,1.57302,-0.69878,0.08926,-0.00106,-0.00062,-0.09191,0.03637,-0.18157,3.32147,-0.23906,-2.90520,0.19725,0.09222,0.00981,0.77597,0.23360,0.59946,0.10048,0.00615,0.04598,0.00512,-0.04446,-0.00288,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.1450,0.00612,0.07427,0.45784,0.99994,-0.01032,-0.00374,0.00112,0.00914,0.06856,0.30109,0.30051,0.02065,0.07000,1,0.07496,0.02065,0.034681,-0.00000,-0.2053,-0.0001,-0.1599,0.4271,-0.1731,4.1366,1.5036,0,0.04900,0.01900,0.0000,0.0000,0.009149,0.068558,-1.0599,2.8315,63.8925,0.0007,-0.0004,65.0402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003616,-0.003024,63.8893,0.003023,-0.001453,65.0402,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00677,-0.23977,-0.47513,1.04033,-0.55700,0.26138,0.01858,0.18841,-0.45210,1.57297,-0.69882,0.08928,-0.00106,-0.00062,-0.09191,0.03638,-0.18167,3.32155,-0.23898,-2.90520,0.19717,0.09220,0.00966,0.77594,0.23338,0.59934,0.10044,0.00614,0.04597,0.00512,-0.04446,-0.00288,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
