t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
1.4900,0.00071,-0.00000,0.48132,1.00000,-0.00000,0.00101,-0.00000,0.00611,-0.00000,0.31537,0.31445,0.00202,-0.00000,2,0.03482,0.00202,0.034825,-0.00000,-0.5564,-0.0003,-0.0092,0.0000,-0.2597,0.0000,-0.3870,0,0.04900,0.01900,0.0019,0.0019,0.006112,0.070091,-0.0304,0.0025,31.6593,0.0001,-0.0363,32.5197,-0.0304,-0.0025,31.6593,0.0001,0.0363,32.5197,0.001910,0.000078,31.6593,0.001911,0.000221,32.5197,0.001910,-0.000078,31.6593,0.001911,-0.000221,32.5197,-0.00067,-0.00042,-0.34638,0.69033,-0.34583,0.00032,0.00067,0.00042,-0.34638,0.69033,-0.34583,-0.00032,-0.00076,-0.00000,-0.00076,-0.00000,0.00006,0.00770,0.00590,-0.83563,0.06132,-0.00580,-0.00006,-0.00770,0.00590,-0.83563,0.06132,0.00580,0.00071,0.00002,0.00071,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.4950,0.00071,-0.00000,0.48132,1.00000,-0.00000,0.00101,-0.00000,0.00611,-0.00000,0.31537,0.31445,0.00202,-0.00000,2,0.03482,0.00202,0.034825,-0.00000,-0.5558,-0.0003,-0.0091,0.0000,-0.2594,0.0000,-0.3866,0,0.04900,0.01900,0.0019,0.0019,0.006112,0.070091,-0.0303,0.0025,31.6602,0.0001,-0.0362,32.5197,-0.0303,-0.0025,31.6602,0.0001,0.0362,32.5197,0.001909,0.000078,31.6602,0.001911,0.000221,32.5197,0.001909,-0.000078,31.6602,0.001911,-0.000221,32.5197,-0.00067,-0.00042,-0.34640,0.69036,-0.34585,0.00032,0.00067,0.00042,-0.34640,0.69036,-0.34585,-0.00032,-0.00076,-0.00000,-0.00076,-0.00000,0.00006,0.00767,0.00589,-0.83568,0.06132,-0.00579,-0.00006,-0.00767,0.00589,-0.83568,0.06132,0.00579,0.00071,0.00002,0.00071,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5000,0.00071,-0.00000,0.48132,1.00000,-0.00000,0.00101,-0.00000,0.00611,-0.00000,0.31537,0.31445,0.00201,-0.00000,2,0.03482,0.00201,0.034825,-0.00000,-0.5553,-0.0003,-0.0091,0.0000,-0.2591,0.0000,-0.3862,0,0.04900,0.01900,0.0018,0.0018,0.006112,0.070090,-0.0302,0.0025,31.6611,0.0001,-0.0360,32.5197,-0.0302,-0.0025,31.6611,0.0001,0.0360,32.5197,0.001909,0.000077,31.6611,0.001911,0.000220,32.5197,0.001909,-0.000077,31.6611,0.001911,-0.000220,32.5197,-0.00068,-0.00042,-0.34641,0.69039,-0.34586,0.00032,0.00068,0.00042,-0.34641,0.69039,-0.34586,-0.00032,-0.00075,-0.00000,-0.00075,-0.00000,0.00006,0.00765,0.00588,-0.83572,0.06132,-0.00578,-0.00006,-0.00765,0.00588,-0.83572,0.06132,0.00578,0.00071,0.00002,0.00071,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5050,0.00071,-0.00000,0.48132,1.00000,-0.00000,0.00101,-0.00000,0.00611,-0.00000,0.31537,0.31445,0.00201,-0.00000,2,0.03482,0.00201,0.034825,-0.00000,-0.5547,-0.0003,-0.0091,0.0000,-0.2589,0.0000,-0.3858,0,0.04900,0.01900,0.0018,0.0018,0.006112,0.070090,-0.0301,0.0024,31.6620,0.0001,-0.0359,32.5197,-0.0301,-0.0024,31.6620,0.0001,0.0359,32.5197,0.001909,0.000077,31.6620,0.001911,0.000220,32.5197,0.001909,-0.000077,31.6620,0.001911,-0.000220,32.5197,-0.00068,-0.00042,-0.34643,0.69043,-0.34588,0.00032,0.00068,0.00042,-0.34643,0.69043,-0.34588,-0.00032,-0.00075,-0.00000,-0.00075,-0.00000,0.00006,0.00762,0.00587,-0.83577,0.06131,-0.00577,-0.00006,-0.00762,0.00587,-0.83577,0.06131,0.00577,0.00071,0.00002,0.00071,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5100,0.00071,-0.00000,0.48132,1.00000,-0.00000,0.00100,-0.00000,0.00611,-0.00000,0.31536,0.31445,0.00201,-0.00000,2,0.03482,0.00201,0.034825,-0.00000,-0.5542,-0.0003,-0.0091,0.0000,-0.2586,0.0000,-0.3854,0,0.04900,0.01900,0.0018,0.0018,0.006112,0.070090,-0.0301,0.0024,31.6629,0.0001,-0.0358,32.5197,-0.0301,-0.0024,31.6629,0.0001,0.0358,32.5197,0.001909,0.000076,31.6629,0.001911,0.000219,32.5197,0.001909,-0.000076,31.6629,0.001911,-0.000219,32.5197,-0.00068,-0.00042,-0.34644,0.69046,-0.34590,0.00032,0.00068,0.00042,-0.34644,0.69046,-0.34590,-0.00032,-0.00074,-0.00000,-0.00074,-0.00000,0.00006,0.00760,0.00586,-0.83581,0.06131,-0.00575,-0.00006,-0.00760,0.00586,-0.83581,0.06131,0.00575,0.00071,0.00002,0.00071,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5150,0.00071,-0.00000,0.48132,1.00000,-0.00000,0.00100,-0.00000,0.00611,-0.00000,0.31536,0.31445,0.00201,-0.00000,2,0.03482,0.00201,0.034825,-0.00000,-0.5536,-0.0003,-0.0090,0.0000,-0.2583,-0.0000,-0.3849,0,0.04900,0.01900,0.0018,0.0018,0.006112,0.070089,-0.0300,0.0024,31.6638,0.0001,-0.0357,32.5197,-0.0300,-0.0024,31.6638,0.0001,0.0357,32.5197,0.001908,0.000076,31.6638,0.001911,0.000219,32.5197,0.001908,-0.000076,31.6638,0.001911,-0.000219,32.5197,-0.00068,-0.00042,-0.34645,0.69049,-0.34592,0.00032,0.00068,0.00042,-0.34645,0.69049,-0.34592,-0.00032,-0.00074,-0.00000,-0.00074,-0.00000,0.00006,0.00757,0.00586,-0.83586,0.06131,-0.00574,-0.00006,-0.00757,0.00586,-0.83586,0.06131,0.00574,0.00072,0.00002,0.00072,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5200,0.00071,-0.00000,0.48132,1.00000,-0.00000,0.00100,-0.00000,0.00611,-0.00000,0.31536,0.31445,0.00201,-0.00000,2,0.03482,0.00201,0.034825,-0.00000,-0.5530,-0.0003,-0.0090,-0.0000,-0.2581,-0.0000,-0.3845,0,0.04900,0.01900,0.0018,0.0018,0.006111,0.070089,-0.0299,0.0024,31.6647,0.0001,-0.0356,32.5197,-0.0299,-0.0024,31.6647,0.0001,0.0356,32.5197,0.001908,0.000075,31.6647,0.001911,0.000218,32.5197,0.001908,-0.000075,31.6647,0.001911,-0.000218,32.5197,-0.00068,-0.00042,-0.34647,0.69053,-0.34593,0.00032,0.00068,0.00042,-0.34647,0.69053,-0.34593,-0.00032,-0.00073,-0.00000,-0.00073,-0.00000,0.00006,0.00755,0.00585,-0.83591,0.06131,-0.00573,-0.00006,-0.00755,0.00585,-0.83591,0.06131,0.00573,0.00072,0.00002,0.00072,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5250,0.00071,-0.00000,0.48132,1.00000,-0.00000,0.00100,-0.00000,0.00611,-0.00000,0.31536,0.31445,0.00200,-0.00000,2,0.03482,0.00200,0.034825,-0.00000,-0.5525,-0.0003,-0.0090,0.0000,-0.2578,-0.0000,-0.3841,0,0.04900,0.01900,0.0018,0.0018,0.006111,0.070088,-0.0298,0.0024,31.6656,0.0001,-0.0354,32.5197,-0.0298,-0.0024,31.6656,0.0001,0.0354,32.5197,0.001908,0.000075,31.6656,0.001911,0.000218,32.5197,0.001908,-0.000075,31.6656,0.001911,-0.000218,32.5197,-0.00068,-0.00042,-0.34648,0.69056,-0.34595,0.00032,0.00068,0.00042,-0.34648,0.69056,-0.34595,-0.00032,-0.00073,-0.00000,-0.00073,-0.00000,0.00006,0.00752,0.00584,-0.83595,0.06130,-0.00571,-0.00006,-0.00752,0.00584,-0.83595,0.06130,0.00571,0.00072,0.00002,0.00072,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5300,0.00071,-0.00000,0.48131,1.00000,-0.00000,0.00100,-0.00000,0.00611,-0.00000,0.31536,0.31445,0.00200,-0.00000,2,0.03482,0.00200,0.034825,-0.00000,-0.5519,-0.0003,-0.0090,-0.0000,-0.2575,-0.0000,-0.3837,0,0.04900,0.01900,0.0018,0.0018,0.006111,0.070088,-0.0298,0.0024,31.6665,0.0001,-0.0353,32.5197,-0.0298,-0.0024,31.6665,0.0001,0.0353,32.5197,0.001907,0.000075,31.6665,0.001911,0.000217,32.5197,0.001907,-0.000075,31.6665,0.001911,-0.000217,32.5197,-0.00068,-0.00042,-0.34650,0.69059,-0.34597,0.00032,0.00068,0.00042,-0.34650,0.69059,-0.34597,-0.00032,-0.00073,-0.00000,-0.00073,-0.00000,0.00006,0.00750,0.00583,-0.83600,0.06130,-0.00570,-0.00006,-0.00750,0.00583,-0.83600,0.06130,0.00570,0.00072,0.00002,0.00072,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5350,0.00071,-0.00000,0.48131,1.00000,-0.00000,0.00100,-0.00000,0.00611,-0.00000,0.31536,0.31445,0.00200,-0.00000,2,0.03482,0.00200,0.034825,-0.00000,-0.5514,-0.0003,-0.0090,-0.0000,-0.2572,-0.0000,-0.3833,0,0.04900,0.01900,0.0018,0.0018,0.006111,0.070087,-0.0297,0.0024,31.6674,0.0001,-0.0352,32.5197,-0.0297,-0.0024,31.6674,0.0001,0.0352,32.5197,0.001907,0.000074,31.6674,0.001911,0.000216,32.5197,0.001907,-0.000074,31.6674,0.001911,-0.000216,32.5197,-0.00068,-0.00042,-0.34651,0.69063,-0.34599,0.00032,0.00068,0.00042,-0.34651,0.69063,-0.34599,-0.00032,-0.00072,-0.00000,-0.00072,-0.00000,0.00005,0.00747,0.00582,-0.83604,0.06130,-0.00569,-0.00005,-0.00747,0.00582,-0.83604,0.06130,0.00569,0.00072,0.00002,0.00072,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5400,0.00071,-0.00000,0.48131,1.00000,-0.00000,0.00100,-0.00000,0.00611,-0.00000,0.31536,0.31445,0.00200,-0.00000,2,0.03482,0.00200,0.034825,-0.00000,-0.5508,-0.0003,-0.0089,-0.0000,-0.2570,-0.0000,-0.3829,0,0.04900,0.01900,0.0018,0.0018,0.006111,0.070087,-0.0296,0.0024,31.6683,0.0001,-0.0351,32.5197,-0.0296,-0.0024,31.6683,0.0001,0.0351,32.5197,0.001907,0.000074,31.6683,0.001911,0.000216,32.5197,0.001907,-0.000074,31.6683,0.001911,-0.000216,32.5197,-0.00068,-0.00042,-0.34652,0.69066,-0.34600,0.00032,0.00068,0.00042,-0.34652,0.69066,-0.34600,-0.00032,-0.00072,-0.00000,-0.00072,-0.00000,0.00005,0.00745,0.00581,-0.83609,0.06129,-0.00568,-0.00005,-0.00745,0.00581,-0.83609,0.06129,0.00568,0.00072,0.00002,0.00072,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5450,0.00071,-0.00000,0.48131,1.00000,-0.00000,0.00100,-0.00000,0.00611,-0.00000,0.31536,0.31445,0.00200,-0.00000,2,0.03482,0.00200,0.034825,-0.00000,-0.5503,-0.0003,-0.0089,-0.0000,-0.2567,0.0000,-0.3825,0,0.04900,0.01900,0.0018,0.0018,0.006111,0.070087,-0.0295,0.0024,31.6692,0.0001,-0.0350,32.5197,-0.0295,-0.0024,31.6692,0.0001,0.0350,32.5197,0.001907,0.000073,31.6692,0.001910,0.000215,32.5197,0.001907,-0.000073,31.6692,0.001910,-0.000215,32.5197,-0.00068,-0.00042,-0.34654,0.69069,-0.34602,0.00032,0.00068,0.00042,-0.34654,0.69069,-0.34602,-0.00032,-0.00071,-0.00000,-0.00071,-0.00000,0.00005,0.00742,0.00581,-0.83614,0.06129,-0.00566,-0.00005,-0.00742,0.00581,-0.83614,0.06129,0.00566,0.00072,0.00002,0.00072,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5500,0.00071,-0.00000,0.48131,1.00000,-0.00000,0.00100,-0.00000,0.00611,-0.00000,0.31536,0.31445,0.00199,-0.00000,2,0.03482,0.00199,0.034825,-0.00000,-0.5497,-0.0003,-0.0089,-0.0000,-0.2564,0.0000,-0.3821,0,0.04900,0.01900,0.0018,0.0018,0.006111,0.070086,-0.0295,0.0024,31.6701,0.0001,-0.0348,32.5197,-0.0295,-0.0024,31.6701,0.0001,0.0348,32.5197,0.001906,0.000073,31.6701,0.001910,0.000215,32.5197,0.001906,-0.000073,31.6701,0.001910,-0.000215,32.5197,-0.00068,-0.00042,-0.34655,0.69073,-0.34604,0.00032,0.00068,0.00042,-0.34655,0.69073,-0.34604,-0.00032,-0.00071,-0.00000,-0.00071,-0.00000,0.00005,0.00740,0.00580,-0.83618,0.06129,-0.00565,-0.00005,-0.00740,0.00580,-0.83618,0.06129,0.00565,0.00072,0.00002,0.00072,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5550,0.00071,-0.00000,0.48131,1.00000,-0.00000,0.00099,-0.00000,0.00611,-0.00000,0.31536,0.31445,0.00199,-0.00000,2,0.03482,0.00199,0.034825,-0.00000,-0.5492,-0.0003,-0.0089,-0.0000,-0.2562,0.0000,-0.3817,0,0.04900,0.01900,0.0018,0.0018,0.006111,0.070086,-0.0294,0.0024,31.6710,0.0001,-0.0347,32.5197,-0.0294,-0.0024,31.6710,0.0001,0.0347,32.5197,0.001906,0.000073,31.6710,0.001910,0.000214,32.5197,0.001906,-0.000073,31.6710,0.001910,-0.000214,32.5197,-0.00068,-0.00041,-0.34657,0.69076,-0.34606,0.00032,0.00068,0.00041,-0.34657,0.69076,-0.34606,-0.00032,-0.00071,-0.00000,-0.00071,-0.00000,0.00005,0.00737,0.00579,-0.83623,0.06129,-0.00564,-0.00005,-0.00737,0.00579,-0.83623,0.06129,0.00564,0.00072,0.00002,0.00072,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5600,0.00071,-0.00000,0.48131,1.00000,-0.00000,0.00099,-0.00000,0.00611,-0.00000,0.31536,0.31445,0.00199,-0.00000,2,0.03482,0.00199,0.034825,-0.00000,-0.5486,-0.0003,-0.0088,-0.0000,-0.2559,0.0000,-0.3813,0,0.04900,0.01900,0.0018,0.0018,0.006111,0.070085,-0.0293,0.0024,31.6719,0.0001,-0.0346,32.5197,-0.0293,-0.0024,31.6719,0.0001,0.0346,32.5197,0.001906,0.000072,31.6719,0.001910,0.000214,32.5197,0.001906,-0.000072,31.6719,0.001910,-0.000214,32.5197,-0.00068,-0.00041,-0.34658,0.69079,-0.34607,0.00032,0.00068,0.00041,-0.34658,0.69079,-0.34607,-0.00032,-0.00070,-0.00000,-0.00070,-0.00000,0.00005,0.00735,0.00578,-0.83627,0.06128,-0.00563,-0.00005,-0.00735,0.00578,-0.83627,0.06128,0.00563,0.00072,0.00002,0.00072,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5650,0.00071,-0.00000,0.48131,1.00000,-0.00000,0.00099,-0.00000,0.00611,-0.00000,0.31535,0.31445,0.00199,-0.00000,2,0.03482,0.00199,0.034825,-0.00000,-0.5481,-0.0003,-0.0088,-0.0000,-0.2556,0.0000,-0.3809,0,0.04900,0.01900,0.0018,0.0018,0.006111,0.070085,-0.0292,0.0024,31.6728,0.0001,-0.0345,32.5197,-0.0292,-0.0024,31.6728,0.0001,0.0345,32.5197,0.001906,0.000072,31.6728,0.001910,0.000213,32.5197,0.001906,-0.000072,31.6728,0.001910,-0.000213,32.5197,-0.00068,-0.00041,-0.34659,0.69083,-0.34609,0.00032,0.00068,0.00041,-0.34659,0.69083,-0.34609,-0.00032,-0.00070,-0.00000,-0.00070,-0.00000,0.00005,0.00733,0.00577,-0.83632,0.06128,-0.00562,-0.00005,-0.00733,0.00577,-0.83632,0.06128,0.00562,0.00072,0.00002,0.00072,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5700,0.00071,-0.00000,0.48130,1.00000,-0.00000,0.00099,-0.00000,0.00611,-0.00000,0.31535,0.31445,0.00199,-0.00000,2,0.03482,0.00199,0.034825,-0.00000,-0.5475,-0.0003,-0.0088,-0.0000,-0.2554,0.0000,-0.3805,0,0.04900,0.01900,0.0018,0.0018,0.006111,0.070084,-0.0292,0.0023,31.6737,0.0001,-0.0344,32.5197,-0.0292,-0.0023,31.6737,0.0001,0.0344,32.5197,0.001905,0.000071,31.6737,0.001910,0.000213,32.5197,0.001905,-0.000071,31.6737,0.001910,-0.000213,32.5197,-0.00068,-0.00041,-0.34661,0.69086,-0.34611,0.00032,0.00068,0.00041,-0.34661,0.69086,-0.34611,-0.00032,-0.00069,-0.00000,-0.00069,-0.00000,0.00005,0.00730,0.00576,-0.83637,0.06128,-0.00560,-0.00005,-0.00730,0.00576,-0.83637,0.06128,0.00560,0.00072,0.00002,0.00072,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5750,0.00071,-0.00000,0.48130,1.00000,-0.00000,0.00099,-0.00000,0.00611,-0.00000,0.31535,0.31445,0.00198,-0.00000,2,0.03482,0.00198,0.034825,-0.00000,-0.5470,-0.0003,-0.0088,-0.0000,-0.2551,0.0000,-0.3801,0,0.04900,0.01900,0.0018,0.0018,0.006111,0.070084,-0.0291,0.0023,31.6745,0.0001,-0.0342,32.5197,-0.0291,-0.0023,31.6745,0.0001,0.0342,32.5197,0.001905,0.000071,31.6745,0.001910,0.000212,32.5197,0.001905,-0.000071,31.6745,0.001910,-0.000212,32.5197,-0.00068,-0.00041,-0.34662,0.69089,-0.34612,0.00032,0.00068,0.00041,-0.34662,0.69089,-0.34612,-0.00032,-0.00069,-0.00000,-0.00069,-0.00000,0.00005,0.00728,0.00576,-0.83641,0.06128,-0.00559,-0.00005,-0.00728,0.00576,-0.83641,0.06128,0.00559,0.00073,0.00002,0.00073,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5800,0.00071,-0.00000,0.48130,1.00000,-0.00000,0.00099,-0.00000,0.00611,-0.00000,0.31535,0.31445,0.00198,-0.00000,2,0.03482,0.00198,0.034825,-0.00000,-0.5464,-0.0003,-0.0087,-0.0000,-0.2548,0.0000,-0.3797,0,0.04900,0.01900,0.0017,0.0017,0.006110,0.070084,-0.0290,0.0023,31.6754,0.0001,-0.0341,32.5197,-0.0290,-0.0023,31.6754,0.0001,0.0341,32.5197,0.001905,0.000071,31.6754,0.001910,0.000212,32.5197,0.001905,-0.000071,31.6754,0.001910,-0.000212,32.5197,-0.00068,-0.00041,-0.34664,0.69093,-0.34614,0.00032,0.00068,0.00041,-0.34664,0.69093,-0.34614,-0.00032,-0.00068,-0.00000,-0.00068,-0.00000,0.00005,0.00725,0.00575,-0.83646,0.06127,-0.00558,-0.00005,-0.00725,0.00575,-0.83646,0.06127,0.00558,0.00073,0.00002,0.00073,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5850,0.00071,-0.00000,0.48130,1.00000,-0.00000,0.00099,-0.00000,0.00611,-0.00000,0.31535,0.31445,0.00198,-0.00000,2,0.03482,0.00198,0.034825,-0.00000,-0.5459,-0.0003,-0.0087,-0.0000,-0.2545,0.0000,-0.3793,0,0.04900,0.01900,0.0017,0.0017,0.006110,0.070083,-0.0289,0.0023,31.6763,0.0001,-0.0340,32.5197,-0.0289,-0.0023,31.6763,0.0001,0.0340,32.5197,0.001904,0.000070,31.6763,0.001910,0.000211,32.5197,0.001904,-0.000070,31.6763,0.001910,-0.000211,32.5197,-0.00068,-0.00041,-0.34665,0.69096,-0.34616,0.00032,0.00068,0.00041,-0.34665,0.69096,-0.34616,-0.00032,-0.00068,-0.00000,-0.00068,-0.00000,0.00005,0.00723,0.00574,-0.83650,0.06127,-0.00557,-0.00005,-0.00723,0.00574,-0.83650,0.06127,0.00557,0.00073,0.00002,0.00073,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5900,0.00071,0.00000,0.48130,1.00000,-0.00000,0.00099,-0.00000,0.00611,-0.00000,0.31535,0.31445,0.00198,-0.00000,2,0.03482,0.00198,0.034825,-0.00000,-0.5454,-0.0003,-0.0087,-0.0000,-0.2543,0.0000,-0.3789,0,0.04900,0.01900,0.0017,0.0017,0.006110,0.070083,-0.0289,0.0023,31.6772,0.0001,-0.0339,32.5197,-0.0289,-0.0023,31.6772,0.0001,0.0339,32.5197,0.001904,0.000070,31.6772,0.001910,0.000211,32.5197,0.001904,-0.000070,31.6772,0.001910,-0.000211,32.5197,-0.00068,-0.00041,-0.34666,0.69099,-0.34618,0.00032,0.00068,0.00041,-0.34666,0.69099,-0.34618,-0.00032,-0.00068,-0.00000,-0.00068,-0.00000,0.00005,0.00721,0.00573,-0.83655,0.06127,-0.00555,-0.00005,-0.00721,0.00573,-0.83655,0.06127,0.00555,0.00073,0.00002,0.00073,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.5950,0.00070,0.00000,0.48130,1.00000,-0.00000,0.00099,-0.00000,0.00611,-0.00000,0.31535,0.31445,0.00198,-0.00000,2,0.03482,0.00198,0.034825,-0.00000,-0.5448,-0.0003,-0.0087,-0.0000,-0.2540,0.0000,-0.3785,0,0.04900,0.01900,0.0017,0.0017,0.006110,0.070082,-0.0288,0.0023,31.6781,0.0001,-0.0338,32.5197,-0.0288,-0.0023,31.6781,0.0001,0.0338,32.5197,0.001904,0.000069,31.6781,0.001910,0.000210,32.5197,0.001904,-0.000069,31.6781,0.001910,-0.000210,32.5197,-0.00068,-0.00041,-0.34668,0.69103,-0.34619,0.00032,0.00068,0.00041,-0.34668,0.69103,-0.34619,-0.00032,-0.00067,-0.00000,-0.00067,-0.00000,0.00005,0.00718,0.00572,-0.83660,0.06127,-0.00554,-0.00005,-0.00718,0.00572,-0.83660,0.06127,0.00554,0.00073,0.00002,0.00073,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6000,0.00070,0.00000,0.48130,1.00000,-0.00000,0.00099,-0.00000,0.00611,-0.00000,0.31535,0.31445,0.00197,-0.00000,2,0.03482,0.00197,0.034825,-0.00000,-0.5443,-0.0003,-0.0087,-0.0000,-0.2537,0.0000,-0.3781,0,0.04900,0.01900,0.0017,0.0017,0.006110,0.070082,-0.0287,0.0023,31.6790,0.0001,-0.0337,32.5197,-0.0287,-0.0023,31.6790,0.0001,0.0337,32.5197,0.001904,0.000069,31.6790,0.001910,0.000210,32.5197,0.001904,-0.000069,31.6790,0.001910,-0.000210,32.5197,-0.00068,-0.00041,-0.34669,0.69106,-0.34621,0.00032,0.00068,0.00041,-0.34669,0.69106,-0.34621,-0.00032,-0.00067,-0.00000,-0.00067,-0.00000,0.00004,0.00716,0.00572,-0.83664,0.06126,-0.00553,-0.00004,-0.00716,0.00572,-0.83664,0.06126,0.00553,0.00073,0.00002,0.00073,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6050,0.00070,0.00000,0.48130,1.00000,-0.00000,0.00098,-0.00000,0.00611,0.00000,0.31535,0.31445,0.00197,-0.00000,2,0.03482,0.00197,0.034825,-0.00000,-0.5437,-0.0003,-0.0086,-0.0000,-0.2535,0.0000,-0.3777,0,0.04900,0.01900,0.0017,0.0017,0.006110,0.070082,-0.0286,0.0023,31.6799,0.0001,-0.0336,32.5197,-0.0286,-0.0023,31.6799,0.0001,0.0336,32.5197,0.001903,0.000069,31.6799,0.001909,0.000209,32.5197,0.001903,-0.000069,31.6799,0.001909,-0.000209,32.5197,-0.00068,-0.00041,-0.34671,0.69110,-0.34623,0.00032,0.00068,0.00041,-0.34671,0.69110,-0.34623,-0.00032,-0.00066,-0.00000,-0.00066,-0.00000,0.00004,0.00714,0.00571,-0.83669,0.06126,-0.00552,-0.00004,-0.00714,0.00571,-0.83669,0.06126,0.00552,0.00073,0.00002,0.00073,0.00002,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
